name,url,webshop,price,image_urls,desc
"Digitus Gigabit-Ethernet USB-3.0-Adapter, Netwerkadapter Wit",/Digitus/Gigabit-Ethernet-USB-3-0-Adapter-Netwerkadapter/html/product/1026644?tk=7&lk=9534,alternate.nl,"€ 27,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"Humax Wifi Dongle 110015, WLAN-Adapter Zwart",/Humax/Wifi-Dongle-110015-WLAN-Adapter/html/product/1100624?tk=7&lk=9534,alternate.nl,"€ 39,",placeholder,"
           
        ,
           
        ,
           
        "
"Intel® Centrino® Wireless-N 2200, WLAN-Adapter Half-height",/Intel(R)/Centrino(R)-Wireless-N-2200-WLAN-Adapter/html/product/1034325?tk=7&lk=9534,alternate.nl,"€ 24,",placeholder,"
           
        ,
           
        ,
           
        "
"Intel® 10 Gigabit CX4 Dual Port Server Adapter, Netwerkadapter EXPX9502CX4",/Intel(R)/10-Gigabit-CX4-Dual-Port-Server-Adapter-Netwerkadapter/html/product/145034?tk=7&lk=9534,alternate.nl,"€ 769,-",placeholder,"
          10 GBit/s 
        ,
           
        ,
           
        "
"Intel® E1G42ETBLK, Netwerkadapter Gbit, Bulk, Bulk",/Intel(R)/E1G42ETBLK-Netwerkadapter/html/product/141446?tk=7&lk=9534,alternate.nl,"€ 167,",placeholder,"
          10/100/1000 MBit/s 
        ,
          2x RJ-45 
        ,
           
        "
"Intel® Ethernet Converged Network Adapter X540-T1, Netwerkadapter ",/Intel(R)/Ethernet-Converged-Network-Adapter-X540-T1-Netwerkadapter/html/product/1083504?tk=7&lk=9534,alternate.nl,"€ 404,-",placeholder,"
          10 GBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"Intel® Ethernet Server Adapter I340-T4, Netwerkadapter Bulk",/Intel(R)/Ethernet-Server-Adapter-I340-T4-Netwerkadapter/html/product/1096735?tk=7&lk=9534,alternate.nl,"€ 289,-",placeholder,"
          10/100/1000 MBit/s 
        ,
          4x RJ-45 
        ,
           
        "
"Intel® EXPI9301CT, Netwerkadapter Bulk",/Intel(R)/EXPI9301CT-Netwerkadapter/html/product/49027?tk=7&lk=9534,alternate.nl,"€ 31,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"Intel® EXPI9301CT, Netwerkadapter Retail",/Intel(R)/EXPI9301CT-Netwerkadapter/html/product/141447?tk=7&lk=9534,alternate.nl,"€ 38,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"Intel® Gigabit ET Dual Port Server Adapter, Netwerkadapter E1G42ET, Retail",/Intel(R)/Gigabit-ET-Dual-Port-Server-Adapter-Netwerkadapter/html/product/141445?tk=7&lk=9534,alternate.nl,"€ 184,",placeholder,"
          10/100/1000 MBit/s 
        ,
          2x RJ-45 
        ,
           
        "
"Intel® PRO/1000 GT Desktop Adapter, Netwerkadapter PWLA8391GT, Bulk",/Intel(R)/PRO-1000-GT-Desktop-Adapter-Netwerkadapter/html/product/48830?tk=7&lk=9534,alternate.nl,"€ 31,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"Intel® PRO/1000 GT Desktop Adapter, Netwerkadapter PWLA8391GT, Retail",/Intel(R)/PRO-1000-GT-Desktop-Adapter-Netwerkadapter/html/product/48831?tk=7&lk=9534,alternate.nl,"€ 38,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"Intel® PRO/1000 GT Desktop Adapter, Netwerkadapter PWLA8391GTL, Low Profile, Bulk",/Intel(R)/PRO-1000-GT-Desktop-Adapter-Netwerkadapter/html/product/48832?tk=7&lk=9534,alternate.nl,"€ 31,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"Intel® PRO/1000 MF Dual Port Server Adapter, Netwerkadapter PWLA8492MF, Bulk",/Intel(R)/PRO-1000-MF-Dual-Port-Server-Adapter-Netwerkadapter/html/product/48842?tk=7&lk=9534,alternate.nl,"€ 749,-",placeholder,"
          1000 MBit/s 
        ,
          2x SC 
        ,
           
        "
"Intel® PRO/1000 MF Dual Port Server Adapter, Netwerkadapter PWLA8492MF, Retail",/Intel(R)/PRO-1000-MF-Dual-Port-Server-Adapter-Netwerkadapter/html/product/48843?tk=7&lk=9534,alternate.nl,"€ 829,-",placeholder,"
          1000 MBit/s 
        ,
          2x SC 
        ,
           
        "
"Intel® PRO/1000 MF Server Adapter (LX), Netwerkadapter PWLA8490LX, Bulk",/Intel(R)/PRO-1000-MF-Server-Adapter-(LX)-Netwerkadapter/html/product/48846?tk=7&lk=9534,alternate.nl,"€ 779,-",placeholder,"
          1000 MBit/s 
        ,
          1x LC 
        ,
           
        "
"Intel® PRO/1000 MF Server Adapter (LX), Netwerkadapter PWLA8490LX, Retail",/Intel(R)/PRO-1000-MF-Server-Adapter-(LX)-Netwerkadapter/html/product/48847?tk=7&lk=9534,alternate.nl,"€ 829,-",placeholder,"
          1000 MBit/s 
        ,
          1x LC 
        ,
           
        "
"Intel® PRO/1000 MF Server Adapter, Netwerkadapter PWLA8490MF, Bulk",/Intel(R)/PRO-1000-MF-Server-Adapter-Netwerkadapter/html/product/48840?tk=7&lk=9534,alternate.nl,"€ 569,-",placeholder,"
          1000 MBit/s 
        ,
          1x SC 
        ,
           
        "
"Intel® PRO/1000 MF Server Adapter, Netwerkadapter PWLA8490MF, Retail",/Intel(R)/PRO-1000-MF-Server-Adapter-Netwerkadapter/html/product/48841?tk=7&lk=9534,alternate.nl,"€ 579,-",placeholder,"
          1000 MBit/s 
        ,
          1x SC 
        ,
           
        "
"Intel® PRO/1000 PF Dual Port Server Adapter, Netwerkadapter EXPI9402PF, Bulk",/Intel(R)/PRO-1000-PF-Dual-Port-Server-Adapter-Netwerkadapter/html/product/141449?tk=7&lk=9534,alternate.nl,"€ 689,-",placeholder,"
          10/100/1000 MBit/s 
        ,
          2x LC 
        ,
           
        "
"Intel® PRO/1000 PF Dual Port Server Adapter, Netwerkadapter EXPI9402PF, Retail",/Intel(R)/PRO-1000-PF-Dual-Port-Server-Adapter-Netwerkadapter/html/product/141450?tk=7&lk=9534,alternate.nl,"€ 769,-",placeholder,"
          10/100/1000 MBit/s 
        ,
          2x LC 
        ,
           
        "
"Intel® PRO/1000 PF Server Adapter, Netwerkadapter EXPI9400PF, Bulk",/Intel(R)/PRO-1000-PF-Server-Adapter-Netwerkadapter/html/product/49026?tk=7&lk=9534,alternate.nl,"€ 479,-",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x LC 
        ,
           
        "
"Intel® PRO/1000 PF Server Adapter, Netwerkadapter EXPI9400PF, Retail",/Intel(R)/PRO-1000-PF-Server-Adapter-Netwerkadapter/html/product/49025?tk=7&lk=9534,alternate.nl,"€ 529,-",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x LC 
        ,
           
        "
"Intel® PRO/1000 PT Dual Port Server Adapter, Netwerkadapter EXPI9402PT, Bulk",/Intel(R)/PRO-1000-PT-Dual-Port-Server-Adapter-Netwerkadapter/html/product/49021?tk=7&lk=9534,alternate.nl,"€ 174,",placeholder,"
          10/100/1000 MBit/s 
        ,
          2x RJ-45 
        ,
           
        "
"Intel® PRO/1000 PT Dual Port Server Adapter, Netwerkadapter EXPI9402PT, Retail",/Intel(R)/PRO-1000-PT-Dual-Port-Server-Adapter-Netwerkadapter/html/product/49019?tk=7&lk=9534,alternate.nl,"€ 192,",placeholder,"
          10/100/1000 MBit/s 
        ,
          2x RJ-45 
        ,
           
        "
"Intel® PRO/1000 PT Quad Port Server Adapter, Netwerkadapter EXPI9404PTL, Retail",/Intel(R)/PRO-1000-PT-Quad-Port-Server-Adapter-Netwerkadapter/html/product/141453?tk=7&lk=9534,alternate.nl,"€ 484,-",placeholder,"
          10/100/1000 MBit/s 
        ,
          4x RJ-45 
        ,
           
        "
"LevelOne WNC-0601, WLAN-Adapter Retail",/LevelOne/WNC-0601-WLAN-Adapter/html/product/537664?tk=7&lk=9534,alternate.nl,"€ 22,",placeholder,"
           
        ,
           
        ,
           
        "
"LevelOne WUA-0605, WLAN-Adapter Zwart, Lite Retail",/LevelOne/WUA-0605-WLAN-Adapter/html/product/537866?tk=7&lk=9534,alternate.nl,"€ 14,",placeholder,"
           
        ,
           
        ,
           
        "
"LevelOne WUA-0614 150Mbps N Wireless USB Adapter, WLAN-Adapter Zwart, Retail",/LevelOne/WUA-0614-150Mbps-N-Wireless-USB-Adapter-WLAN-Adapter/html/product/537634?tk=7&lk=9534,alternate.nl,"€ 11,",placeholder,"
           
        ,
           
        ,
           
        "
"LevelOne WUA-1610, WLAN-Adapter Zwart",/LevelOne/WUA-1610-WLAN-Adapter/html/product/1041432?tk=7&lk=9534,alternate.nl,"€ 14,",placeholder,"
           
        ,
           
        ,
           
        "
"LevelOne FNC-0103FX, Netwerkadapter 504160, Retail",/LevelOne/FNC-0103FX-Netwerkadapter/html/product/541864?tk=7&lk=9534,alternate.nl,"€ 66,",placeholder,"
          10/100 MBit/s 
        ,
           
        ,
           
        "
"LevelOne FNC-0104FX, Netwerkadapter 504170, Retail",/LevelOne/FNC-0104FX-Netwerkadapter/html/product/574982?tk=7&lk=9534,alternate.nl,"€ 71,",placeholder,"
          10/100 MBit/s 
        ,
          2x RJ-45 
        ,
           
        "
"LevelOne FNC-0107TX, Netwerkadapter 500220, met WOL, Retail",/LevelOne/FNC-0107TX-Netwerkadapter/html/product/691316?tk=7&lk=9534,alternate.nl,"€ 8,",placeholder,"
          10/100 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"LevelOne GNC-0105T, Netwerkadapter 550022, Retail",/LevelOne/GNC-0105T-Netwerkadapter/html/product/537322?tk=7&lk=9534,alternate.nl,"€ 10,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"LevelOne GNC-0112, Netwerkadapter Lite Retail",/LevelOne/GNC-0112-Netwerkadapter/html/product/1061609?tk=7&lk=9534,alternate.nl,"€ 13,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"LevelOne USB-0301, Netwerkadapter Retail",/LevelOne/USB-0301-Netwerkadapter/html/product/538584?tk=7&lk=9534,alternate.nl,"€ 22,",placeholder,"
          10/100 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"LevelOne USB-0401, Netwerkadapter Zwart, Retail",/LevelOne/USB-0401-Netwerkadapter/html/product/538794?tk=7&lk=9534,alternate.nl,"€ 29,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"Linksys AE1200, WLAN-Adapter Zwart, Retail",/Linksys/AE1200-WLAN-Adapter/html/product/969993?tk=7&lk=9534,alternate.nl,"€ 19,",placeholder,"
           
        ,
           
        ,
           
        "
"Linksys AE2500, WLAN-Adapter Zwart, Retail",/Linksys/AE2500-WLAN-Adapter/html/product/969992?tk=7&lk=9534,alternate.nl,"€ 24,",placeholder,"
           
        ,
           
        ,
           
        "
"Linksys AE3000, WLAN-Adapter Zwart/Zilver, Retail",/Linksys/AE3000-WLAN-Adapter/html/product/1006071?tk=7&lk=9534,alternate.nl,"€ 34,",placeholder,"
           
        ,
           
        ,
           
        "
"Linksys AE6000-EU, WLAN-Adapter Zwart, Lite Retail",/Linksys/AE6000-EU-WLAN-Adapter/html/product/1061977?tk=7&lk=9534,alternate.nl,"€ 34,",placeholder,"
           
        ,
           
        ,
           
        "
"Linksys WMP600N, WLAN-Adapter ",/Linksys/WMP600N-WLAN-Adapter/html/product/132072?tk=7&lk=9534,alternate.nl,"€ 39,",placeholder,"
           
        ,
           
        ,
           
        "
"Linksys WUSB6300-EJ, WLAN-Adapter Zwart, 2,4Ghz/ 5Ghz",/Linksys/WUSB6300-EJ-WLAN-Adapter/html/product/1105956?tk=7&lk=9534,alternate.nl,"€ 49,",placeholder,"
           
        ,
           
        ,
           
        "
"Sitecom WiFi USB Adapter AC600 WLA-3100, WLAN-Adapter ",/Sitecom/WiFi-USB-Adapter-AC600-WLA-3100-WLAN-Adapter/html/product/1098691?tk=7&lk=9534,alternate.nl,"€ 29,",placeholder,"
           
        ,
           
        ,
           
        "
"Sitecom WLA-1100, WLAN-Adapter Retail",/Sitecom/WLA-1100-WLAN-Adapter/html/product/1049140?tk=7&lk=9534,alternate.nl,"€ 14,",placeholder,"
           
        ,
           
        ,
           
        "
"Sitecom WLA-2100, WLAN-Adapter Zwart, Retail",/Sitecom/WLA-2100-WLAN-Adapter/html/product/1049137?tk=7&lk=9534,alternate.nl,"€ 19,",placeholder,"
           
        ,
           
        ,
           
        "
"Sitecom WLA-2103, WLAN-Adapter Zwart",/Sitecom/WLA-2103-WLAN-Adapter/html/product/1075694?tk=7&lk=9534,alternate.nl,"€ 29,",placeholder,"
           
        ,
           
        ,
           
        "
"Sitecom WLA-2104 WiFi USB Adapter SMA connector, WLAN-Adapter Zwart, Dual Band, AC600",/Sitecom/WLA-2104-WiFi-USB-Adapter-SMA-connector-WLAN-Adapter/html/product/1140359?tk=7&lk=9534,alternate.nl,"€ 34,",placeholder,"
           
        ,
           
        ,
           
        "
"Sitecom WLA-3001, WLAN-Adapter IEEE 802.11ac",/Sitecom/WLA-3001-WLAN-Adapter/html/product/1125978?tk=7&lk=9534,alternate.nl,"€ 24,",placeholder,"
           
        ,
           
        ,
           
        "
"Sitecom WLA-5100, WLAN-Adapter Zwart, Retail",/Sitecom/WLA-5100-WLAN-Adapter/html/product/1049136?tk=7&lk=9534,alternate.nl,"€ 34,",placeholder,"
           
        ,
           
        ,
           
        "
"Sitecom WLA-6100, WLAN-Adapter Retail",/Sitecom/WLA-6100-WLAN-Adapter/html/product/1049135?tk=7&lk=9534,alternate.nl,"€ 49,",placeholder,"
           
        ,
           
        ,
           
        "
"Sitecom WLA-7100, WLAN-Adapter IEEE 802.11ac",/Sitecom/WLA-7100-WLAN-Adapter/html/product/1075697?tk=7&lk=9534,alternate.nl,"€ 49,",placeholder,"
           
        ,
           
        ,
           
        "
"Sitecom LN-027 LAN Card, Netwerkadapter Retail",/Sitecom/LN-027-LAN-Card-Netwerkadapter/html/product/537776?tk=7&lk=9534,alternate.nl,"€ 22,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"Sitecom LN-030, Netwerkadapter Network USB 2.0 Adapter, Retail",/Sitecom/LN-030-Netwerkadapter/html/product/547336?tk=7&lk=9534,alternate.nl,"€ 19,",placeholder,"
          10/100 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"Sitecom USB 3.0 Gigabit Netwerk Adapter, Netwerkadapter Zwart, LN-032, Retail",/Sitecom/USB-3-0-Gigabit-Netwerk-Adapter-Netwerkadapter/html/product/1074695?tk=7&lk=9534,alternate.nl,"€ 29,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"TP-LINK Archer T2U, WLAN-Adapter Zwart (Hoogglans)",/TP-LINK/Archer-T2U-WLAN-Adapter/html/product/1143296?tk=7&lk=9534,alternate.nl,"€ 24,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK Archer T2UH, WLAN-Adapter ",/TP-LINK/Archer-T2UH-WLAN-Adapter/html/product/1143295?tk=7&lk=9534,alternate.nl,"€ 34,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK Archer T4U USB 3.0 WLAN adapter, WLAN-Adapter Zwart, USB 3.0, IEEE 802.11ac",/TP-LINK/Archer-T4U-USB-3-0-WLAN-adapter-WLAN-Adapter/html/product/1087225?tk=7&lk=9534,alternate.nl,"€ 44,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WDN3200, WLAN-Adapter Wit/Zwart, Retail",/TP-LINK/TL-WDN3200-WLAN-Adapter/html/product/1002784?tk=7&lk=9534,alternate.nl,"€ 19,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WDN3800, WLAN-Adapter Retail",/TP-LINK/TL-WDN3800-WLAN-Adapter/html/product/1041095?tk=7&lk=9534,alternate.nl,"€ 24,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WDN4800, WLAN-Adapter Retail",/TP-LINK/TL-WDN4800-WLAN-Adapter/html/product/983283?tk=7&lk=9534,alternate.nl,"€ 39,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WN722N, WLAN-Adapter Wit, Retail",/TP-LINK/TL-WN722N-WLAN-Adapter/html/product/144659?tk=7&lk=9534,alternate.nl,"€ 11,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WN725N, WLAN-Adapter Zwart, Retail",/TP-LINK/TL-WN725N-WLAN-Adapter/html/product/1012101?tk=7&lk=9534,alternate.nl,"€ 9,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WN781ND, WLAN-Adapter Retail",/TP-LINK/TL-WN781ND-WLAN-Adapter/html/product/669136?tk=7&lk=9534,alternate.nl,"€ 14,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WN8200ND, WLAN-Adapter Zwart",/TP-LINK/TL-WN8200ND-WLAN-Adapter/html/product/1041107?tk=7&lk=9534,alternate.nl,"€ 34,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WN821N, WLAN-Adapter Wit, Retail",/TP-LINK/TL-WN821N-WLAN-Adapter/html/product/146525?tk=7&lk=9534,alternate.nl,"€ 9,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WN822N, WLAN-Adapter Wit, 300Mbps, Retail",/TP-LINK/TL-WN822N-WLAN-Adapter/html/product/669128?tk=7&lk=9534,alternate.nl,"€ 17,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WN823N, WLAN-Adapter Zwart, Retail",/TP-LINK/TL-WN823N-WLAN-Adapter/html/product/1003066?tk=7&lk=9534,alternate.nl,"€ 12,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WN851ND, WLAN-Adapter WEP, WPA, AES, Retail",/TP-LINK/TL-WN851ND-WLAN-Adapter/html/product/49994?tk=7&lk=9534,alternate.nl,"€ 17,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TL-WN881ND, WLAN-Adapter ",/TP-LINK/TL-WN881ND-WLAN-Adapter/html/product/968663?tk=7&lk=9534,alternate.nl,"€ 14,",placeholder,"
           
        ,
           
        ,
           
        "
"TP-LINK TG-3269, Netwerkadapter Retail",/TP-LINK/TG-3269-Netwerkadapter/html/product/48851?tk=7&lk=9534,alternate.nl,"€ 12,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
"TP-LINK TG-3468, Netwerkadapter ",/TP-LINK/TG-3468-Netwerkadapter/html/product/48853?tk=7&lk=9534,alternate.nl,"€ 13,",placeholder,"
          10/100/1000 MBit/s 
        ,
          1x RJ-45 
        ,
           
        "
