
01/14/2015,"Aerocool Qs-200, behuizing Zwart, Retail","44,99"
01/14/2015,"Aerocool Qs-202, behuizing Zwart/Blauw, Window Kit, Retail","49,99"
01/14/2015,"Aerocool Strike-X Advance Black, behuizing Zwart, USB 3.0, Retail","66,90"
01/14/2015,"Aerocool Strike-X Advance Devil Red, behuizing Zwart/Rood, USB 3.0, Retail","66,90"
01/14/2015,"Aerocool Strike-X Advance White, behuizing Wit, USB 3.0, Retail","67,90"
01/14/2015,"Aerocool Strike-X AIR, behuizing Zwart/Rood, USB 3.0, Retail","94,90"
01/14/2015,"Aerocool Strike-X Cube, behuizing Rood, USB 3.0, Window-kit","79,90"
01/14/2015,"Aerocool Strike-X Cube, behuizing Wit, USB 3.0, Window-kit","79,90"
01/14/2015,"Aerocool Strike-X Cube, behuizing Zwart, USB 3.0, Window-kit","79,90"
01/14/2015,"Aerocool Strike-X GT Devil Red, behuizing Zwart/Rood, USB 3.0, Retail","59,90"
01/14/2015,"Aerocool Strike-X GT, behuizing Zwart, USB 3.0, Retail","64,90"
01/14/2015,"Aerocool Strike-X ONE Advance, behuizing Zwart, USB 3.0, Retail","39,99"
01/14/2015,"Aerocool Strike-X ONE, behuizing Zwart, Retail","34,99"
01/14/2015,"Aerocool Strike-X Xtreme, behuizing Wit, USB 3.0","74,90"
01/14/2015,"Aerocool Strike-X Xtreme, behuizing Zwart, USB 3.0","74,90"
01/14/2015,"Aerocool Strike-X Xtreme, behuizing Zwart/Rood, USB 3.0","69,90"
01/14/2015,"Aerocool Vs-3 Advance, behuizing Zwart, USB 3.0, Retail","39,99"
01/14/2015,"Aerocool Vs-3, behuizing Zwart, Retail","35,99"
01/14/2015,"Aerocool X-Warrior Black Edition, behuizing Zwart/Blauw, Retail","49,99"
01/14/2015,"Aerocool X-Warrior Devil Red Edition, behuizing Zwart/Rood, Retail","49,99"
01/14/2015,"Aerocool Xpredator Avenger, behuizing Rood/Zwart, USB 3.0, Fan Controls","129,90"
01/14/2015,"Aerocool XPredator Black Edition, behuizing Zwart, USB 3.0, Retail","124,90"
01/14/2015,"Aerocool Xpredator Cube Evil white, behuizing Wit","84,90"
01/14/2015,"Aerocool Xpredator Cube RG edition, behuizing Rood, Window Kit","84,90"
01/14/2015,"Aerocool Xpredator Cube, behuizing Blauw/Rood, USB 3.0, Window-Kit","84,90"
01/14/2015,"Aerocool Xpredator Cube, behuizing Groen, USB 3.0, Window-kit","84,90"
01/14/2015,"Aerocool Xpredator Cube, behuizing Oranje, USB 3.0, Window-kit","84,90"
01/14/2015,"Aerocool Xpredator Cube, behuizing Rood, USB 3.0, Window-kit","84,90"
01/14/2015,"Aerocool Xpredator Cube, behuizing Wit, USB 3.0, Window-kit","87,90"
01/14/2015,"Aerocool Xpredator Cube, behuizing Zwart, USB 3.0, Window-kit","84,90"
01/14/2015,"Aerocool XPredator Evil Black Edition, behuizing Zwart/Oranje, USB 3.0, Retail","124,90"
01/14/2015,"Aerocool XPredator Evil Blue Window, behuizing Zwart/Blauw, USB 3.0, Window Kit, Retail","129,90"
01/14/2015,"Aerocool XPredator Evil Green, behuizing Zwart/Groen, USB 3.0, Window-kit, Retail","124,90"
01/14/2015,"Aerocool Xpredator Evil white, behuizing Wit/Zwart","129,90"
01/14/2015,"Aerocool XPredator White Edition, behuizing Wit, USB 3.0, Retail","124,90"
01/14/2015,"Aerocool XPredator X1 Black Edition, behuizing Zwart, USB 3.0, Retail","54,90"
01/14/2015,"Aerocool XPredator X1 Devil Red Edition, behuizing Zwart/Rood, USB 3.0, Retail","59,90"
01/14/2015,"Aerocool XPredator X1 Evil Black Edition, behuizing Zwart/Oranje, USB 3.0, Retail","59,90"
01/14/2015,"Aerocool XPredator X1 White Edition, behuizing Wit, USB 3.0, Retail","59,90"
01/14/2015,"Aerocool XPredator X3 Devil Red Edition, behuizing Zwart/Rood, USB 3.0, Window Kit, Retail","99,90"
01/14/2015,"Aerocool XPredator X3 Evil Black Edition, behuizing Zwart/Oranje, USB 3.0, Window Kit, Retail","99,90"
01/14/2015,"Aerocool XPredator X3 White Edition, behuizing Wit/Zwart, USB 3.0, Window Kit, Retail","104,90"
01/14/2015,"Aerocool Xpredator X3, behuizing Rood/Zwart, USB 3.0, Window Kit","99,90"
01/14/2015,"Antec ASK3000B-U3, behuizing Zwart","29,99"
01/14/2015,"Antec DSK3000B, behuizing Zwart, USB 3.0","34,99"
01/14/2015,"Antec Eleven Hundred V2, behuizing Zwart, USB 3.0, Window Kit","89,90"
01/14/2015,"Antec ESK3000B-R-U3, behuizing Zwart","32,99"
01/14/2015,"Antec ESK3000B-U3, behuizing Zwart, USB 3.0","29,99"
01/14/2015,"Antec GX500, behuizing Zwart, USB 3.0","44,99"
01/14/2015,"Antec ISK 300-150, behuizing Zwart, 150 Watt, Retail","77,90"
01/14/2015,"Antec ISK 310-150, behuizing Zwart/Zilver, 150 Watt, Retail","84,90"
01/14/2015,"Antec ISK 600, behuizing Zwart, USB 3.0","59,90"
01/14/2015,"Antec ISK110 VESA, behuizing Zwart/Zilver, 90 Watt, Retail","77,90"
01/14/2015,"Antec Minuet 350W, behuizing Zwart (Hoogglans)/Zilver","102,90"
01/14/2015,"Antec Nine Hundred Two V3, behuizing Zwart, USB 3.0, Window Kit, Retail","99,90"
01/14/2015,"Antec Nineteen Hundred, behuizing Zwart/Groen, Window Kit","199,90"
01/14/2015,"Antec Nineteen Hundred, behuizing Zwart/Rood, Window Kit","199,90"
01/14/2015,"Antec NSK 3480, behuizing Zwart/Zilver, 380 Watt, Retail","99,90"
01/14/2015,"Antec NSK-4482B EC, behuizing Zwart/Zilver, 380 Watt, Retail","94,90"
01/14/2015,"Antec NSK1380, behuizing Zilver/Zwart, 350 Watt, Retail","109,90"
01/14/2015,"Antec NSK3100, behuizing Zwart, USB 3.0","39,99"
01/14/2015,"Antec NSK3180, behuizing Zwart, 380 Watt, USB 3.0","84,90"
01/14/2015,"Antec NSK4100, behuizing Zwart, USB 3.0","44,99"
01/14/2015,"Antec ONE, behuizing Zwart, USB 3.0, Retail","47,99"
01/14/2015,"Antec P100, behuizing Zwart, USB 3.0","69,90"
01/14/2015,"Antec P380, behuizing Zwart, Window Kit","179,90"
01/14/2015,"Antec Performance One P-183 V3, behuizing Grijs/Zwart, USB 3.0, Retail","129,90"
01/14/2015,"Antec Performance One P-193 V3, behuizing Grijs/Zwart, USB 3.0, Retail","129,90"
01/14/2015,"Antec Performance One P-280, behuizing Zwart, USB 3.0, Retail","99,90"
01/14/2015,"Antec Sonata III, behuizing Zwart (Hoogglans), 500 Watt, Retail","119,90"
01/14/2015,"Antec Sonata Proto, behuizing Zwart/Zwart (Hoogglans), USB 3.0, Retail","64,90"
01/14/2015,"Antec Three Hundred Two, behuizing Zwart, USB 3.0, Retail","64,90"
01/14/2015,"Antec Three Hundred, behuizing Zwart, Retail","59,90"
01/14/2015,"Antec VSK-3000E, behuizing Zwart, Retail","26,99"
01/14/2015,"Antec VSK-4000E, behuizing Zwart, Retail","28,99"
01/14/2015,"be quiet! SILENT BASE 800, behuizing Zwart","119,90"
01/14/2015,"be quiet! SILENT BASE 800, behuizing Zwart/Oranje","119,90"
01/14/2015,"be quiet! SILENT BASE 800, behuizing Zwart/Zilver","119,90"
01/14/2015,"Chenbro ES34069T-120, behuizing Zwart, 120 Watt, Retail","214,90"
01/14/2015,"Chenbro ES34069T-180C4, behuizing Zwart/Zilver, 180 Watt, Retail","244,90"
01/14/2015,"Chenbro ES34169T, behuizing Zwart/Zilver, Retail","197,90"
01/14/2015,"Chenbro RM13704, behuizing Zwart, met SAS/SATA-Backplane, Retail","334,00"
01/14/2015,"Chenbro RM21600, behuizing ","212,90"
01/14/2015,"Chenbro RM21706-L, behuizing ","199,90"
01/14/2015,"Chenbro RM22300-L, behuizing Zwart, Retail","132,90"
01/14/2015,"Chenbro RM22300H-001, behuizing Zwart, Retail","137,90"
01/14/2015,"Chenbro RM24100-L, behuizing Zilver/Zwart","109,90"
01/14/2015,"Chenbro RM24200-L, behuizing ","119,90"
01/14/2015,"Chenbro RM31300-E, behuizing Zwart, Retail","304,00"
01/14/2015,"Chenbro RM31408, behuizing Zwart, Retail","569,00"
01/14/2015,"Chenbro RM31616, behuizing Zwart, met Mini-SAS-Backplane, Retail","599,00"
01/14/2015,"Chenbro RM41300, behuizing Zwart, Retail","162,90"
01/14/2015,"Chenbro RM42200, behuizing Zwart, Retail","172,90"
01/14/2015,"Chenbro RM42300, behuizing Zwart/Zilver, Retail","142,90"
01/14/2015,"Chenbro SR10566, behuizing Zwart, Retail","99,90"
01/14/2015,"Chenbro SR10768, behuizing Zwart/Zilver","159,90"
01/14/2015,"Chenbro SR11269M2-C8, behuizing Zwart, incl. Mini-SAS backplane","299,00"
01/14/2015,"Chenbro SR201, behuizing Zwart, Retail","61,90"
01/14/2015,"Chenbro SR30169, behuizing ","119,90"
01/14/2015,"Chieftec BD-02B-SL-U3-350B8, behuizing Zwart/Zilver, 350W, USB 3.0","69,90"
01/14/2015,"Chieftec BD-02B-U3-350B8, behuizing Zwart, 350W, USB 3.0","64,90"
01/14/2015,"Chieftec BD-02B-U3-OP, behuizing Zwart","39,99"
01/14/2015,"Chieftec BH-01B-U3-OP, behuizing Zwart, 2x USB 3.0","99,90"
01/14/2015,"Chieftec BM-01B-U3-OP, behuizing Zwart","54,90"
01/14/2015,"Chieftec BM-02B-U3-OP, behuizing Zwart, USB 3.0, ATX","49,99"
01/14/2015,"Chieftec Bravo BA-01B-B-B, behuizing Zwart, Retail","94,90"
01/14/2015,"Chieftec BT-02B-U3, behuizing Zwart, 180 Watt, USB 3.0","69,90"
01/14/2015,"Chieftec CD-01B-U3-350B8, behuizing Zwart, 350W, USB 3.0","74,90"
01/14/2015,"Chieftec CD-01B-U3-OP, behuizing Zwart, USB 3.0","44,99"
01/14/2015,"Chieftec CH-09B-U3-OP, behuizing Zwart","74,90"
01/14/2015,"Chieftec CM-01B-U3-OP, behuizing Zwart, USB 2.0, USB 3.0","54,90"
01/14/2015,"Chieftec CQ-01B-OP, behuizing Zwart","29,99"
01/14/2015,"Chieftec CQ-01B-U3-OP, behuizing Zwart, USB 3.0","39,99"
01/14/2015,"Chieftec CT-01B, behuizing Zwart, USB 3.0, Retail","39,99"
01/14/2015,"Chieftec CT-01B-350B8, behuizing Zwart, 350 Watt, USB 3.0","54,90"
01/14/2015,"Chieftec DF-02B-U3, behuizing Zwart, USB 3.0","49,99"
01/14/2015,"Chieftec Elox BT-04B-U3, behuizing Zwart, 250 Watt","69,90"
01/14/2015,"Chieftec Elox BT-04B-U3-350BS, behuizing Zwart, 350 Watt","74,90"
01/14/2015,"Chieftec FI-01B-U3, behuizing Zwart/Zilver, 250 Watt, USB 3.0","59,90"
01/14/2015,"Chieftec FI-01W-U3, behuizing Wit (Hoogglans)/Zwart, 250 Watt, USB 3.0","59,90"
01/14/2015,"Chieftec FI-02BC-U3, behuizing Zwart, 250 Watt, USB 3.0, Cardreader","54,90"
01/14/2015,"Chieftec FN-02B, behuizing Zwart, 350 Watt, USB 3.0","63,90"
01/14/2015,"Chieftec HM-03SL, behuizing Zilver","244,90"
01/14/2015,"Chieftec IX-01B-90W, behuizing Zwart, 90 Watt","69,90"
01/14/2015,"Chieftec IX-01B-OP, behuizing Zwart","29,99"
01/14/2015,"Chieftec IX-03B-90W, behuizing Zwart, 90 Watt","79,90"
01/14/2015,"Chieftec LBX-02B-U3-OP  ATX, behuizing Zwart, USB 3.0","99,90"
01/14/2015,"Chieftec LCX-01B-B-U3-OP, behuizing Antraciet/Zilver, USB 3.0","109,90"
01/14/2015,"Chieftec LF-01B, behuizing Zwart, USB 3.0, Dockingstation, Retail","86,90"
01/14/2015,"Chieftec LF-02B-OP, behuizing Zwart, USB 3.0","44,99"
01/14/2015,"Chieftec LG-01B-OP, behuizing Zwart, USB 3.0","31,99"
01/14/2015,"Chieftec LT-01B, behuizing Zwart, USB 3.0, Retail","29,99"
01/14/2015,"Chieftec LT-01B-350, behuizing Zwart, 350 Watt, USB 3.0, Retail","49,99"
01/14/2015,"Chieftec LT-01B-350B8, behuizing Zwart, 350W, USB 3.0","59,90"
01/14/2015,"Chieftec SD-01B-U3, behuizing Zwart, USB 3.0, 350Watt","79,90"
01/14/2015,"Chieftec SH-03B-OP, behuizing Zwart, USB 3.0","89,90"
01/14/2015,"Chieftec SM-01B-U3-OP, behuizing Zwart, 1x USB 3.0, 1x USB 2.0","54,90"
01/14/2015,"Chieftec UNC-310RS-B, behuizing Zwart, 400 Watt","209,90"
01/14/2015,"Chieftec UNC-410S-B, behuizing Zwart, 4 HE, incl.400 Watt voeding, Retail","214,90"
01/14/2015,"CM Storm Enforcer, behuizing Zwart, USB 3.0, Window Kit, Retail","79,90"
01/14/2015,"CM Storm Stryker, behuizing Wit/Zwart, USB 3.0, Window Kit, Retail","139,90"
01/14/2015,"CM Storm Trooper, behuizing Zwart, USB 3.0, Window Kit, Retail","149,90"
01/14/2015,"CM Storm Trooper, behuizing Zwart, USB 3.0, X-dock, Retail","129,90"
01/14/2015,"Compucase 6GR8B-U3T, behuizing Zwart, USB 3.0, Retail","84,90"
01/14/2015,"Compucase 6XG3BS-EFT, behuizing Zwart/Zilver, Retail","83,90"
01/14/2015,"Cooler Master CM 690 III Window, behuizing Groen/Zwart, USB 3.0, Window Kit","99,90"
01/14/2015,"Cooler Master CM 690 III Window, behuizing Zwart, USB 3.0, Window Kit","85,90"
01/14/2015,"Cooler Master CM 690 III, behuizing Zwart, USB 3.0","79,90"
01/14/2015,"Cooler Master COSMOS II, behuizing Zwart, USB 3.0, 2x X-dock, Retail","329,90"
01/14/2015,"Cooler Master COSMOS SE, behuizing Zwart, USB 3.0","159,90"
01/14/2015,"Cooler Master COSMOS SE, behuizing Zwart, USB 3.0, Window Kit","154,90"
01/14/2015,"Cooler Master Elite 110, behuizing Zwart, USB 3.0","39,99"
01/14/2015,"Cooler Master Elite 120 Advanced, behuizing Zwart, USB 3.0, Retail","44,99"
01/14/2015,"Cooler Master Elite 130, behuizing Zwart","44,99"
01/14/2015,"Cooler Master Elite 310, behuizing Zwart/Blauw, Retail","34,99"
01/14/2015,"Cooler Master Elite 310, behuizing Zwart/Zilver, Retail","33,99"
01/14/2015,"Cooler Master Elite 334U, behuizing Zwart, Retail","42,99"
01/14/2015,"Cooler Master Elite 335U, behuizing Zwart, Retail","38,99"
01/14/2015,"Cooler Master Elite 342, behuizing Zwart, Retail","27,99"
01/14/2015,"Cooler Master Elite 342, behuizing Zwart, USB 3.0","34,99"
01/14/2015,"Cooler Master Elite 344, behuizing Zwart/Zilver, USB 3.0, Retail","35,99"
01/14/2015,"Cooler Master Elite 430, behuizing Zwart, USB 3.0, Window Kit","44,99"
01/14/2015,"Cooler Master Force 500, behuizing Zwart, USB 3.0, Retail","37,99"
01/14/2015,"Cooler Master HAF 912 Advanced, behuizing Zwart, USB 3.0, Retail","79,90"
01/14/2015,"Cooler Master HAF 912 Advanced, behuizing Zwart, USB 3.0, Window Kit, Retail","84,90"
01/14/2015,"Cooler Master HAF 932 Advance, behuizing Zwart, USB 3.0, Window Kit, Retail","119,90"
01/14/2015,"Cooler Master HAF Stacker 915F, behuizing Zwart, USB 3.0","49,99"
01/14/2015,"Cooler Master HAF Stacker 915R, behuizing Zwart, USB 3.0","74,90"
01/14/2015,"Cooler Master HAF X NVIDIA Edition, behuizing Groen/Zwart, USB 3.0, Window Kit, Retail","199,90"
01/14/2015,"Cooler Master HAF X, behuizing Zwart, USB 3.0, Window Kit, Retail","149,00"
01/14/2015,"Cooler Master HAF XB EVO, behuizing Zwart, USB 3.0, 2x X-Dock","94,90"
01/14/2015,"Cooler Master K280, behuizing Zwart, USB 3.0, Retail","33,99"
01/14/2015,"Cooler Master K282, behuizing Zwart, USB 3.0","49,99"
01/14/2015,"Cooler Master K380, behuizing Zwart, USB 3.0, Window Kit, Retail","44,99"
01/14/2015,"Cooler Master N200 window, behuizing Zwart, USB 3.0, Window Kit","47,99"
01/14/2015,"Cooler Master N200, behuizing Zwart","37,99"
01/14/2015,"Cooler Master N300 window, behuizing Zwart, USB 3.0, Window Kit","39,99"
01/14/2015,"Cooler Master N300, behuizing Zwart, USB 3.0","35,90"
01/14/2015,"Cooler Master N400 window, behuizing Zwart, USB 3.0, Window Kit","54,90"
01/14/2015,"Cooler Master N400, behuizing Zwart, USB 3.0","49,99"
01/14/2015,"Cooler Master N600, behuizing Zwart, USB 3.0","79,90"
01/14/2015,"Cooler Master Silencio 352, behuizing Zwart","52,90"
01/14/2015,"Cooler Master Silencio 452, behuizing Zwart, USB 3.0","62,90"
01/14/2015,"Cooler Master Silencio 550, behuizing Zwart (Hoogglans), USB 3.0, Retail","74,90"
01/14/2015,"Cooler Master Silencio 550, behuizing Zwart, USB 3.0","79,90"
01/14/2015,"Cooler Master Silencio 652S, behuizing Zwart, USB 3.0","99,90"
01/14/2015,"Cooltek Antiphon Airflow, behuizing Zwart","59,90"
01/14/2015,"Cooltek Antiphon, behuizing Zilver, USB 3.0","74,90"
01/14/2015,"Cooltek Antiphon, behuizing Zwart, USB 3.0","74,90"
01/14/2015,"Cooltek C2, behuizing Zilver, USB 3.0","44,99"
01/14/2015,"Cooltek C2, behuizing Zwart, USB 3.0","44,99"
01/14/2015,"Cooltek Coolcube Maxi, behuizing Zilver, USB 3.0","89,90"
01/14/2015,"Cooltek Coolcube Maxi, behuizing Zwart, USB 3.0","89,99"
01/14/2015,"Cooltek Coolcube Mini, behuizing Zilver","54,90"
01/14/2015,"Cooltek Coolcube Mini, behuizing Zwart","54,90"
01/14/2015,"Cooltek Coolcube, behuizing Zilver, USB 3.0","59,90"
01/14/2015,"Cooltek Coolcube, behuizing Zwart","64,90"
01/14/2015,"Cooltek G3, behuizing Zwart/Zilver, USB 3.0","74,90"
01/14/2015,"Cooltek GT-01, behuizing Wit, USB 3.0, Window-kit","46,99"
01/14/2015,"Cooltek GT-01, behuizing Zwart, USB 3.0, Window-kit","44,99"
01/14/2015,"Cooltek GT-02, behuizing Zwart, USB 3.0","34,99"
01/14/2015,"Cooltek GT-03, behuizing Zwart","44,99"
01/14/2015,"Cooltek K2 3.0, behuizing Zwart, USB 3.0","39,99"
01/14/2015,"Cooltek K2 rev. C 3.0, behuizing Zwart/Zilver","42,99"
01/14/2015,"Cooltek K3 Evolution - Midi Tower, behuizing Zwart, Retail","35,99"
01/14/2015,"Cooltek K3 Evolution 3.0, behuizing Zwart, USB 3.0, Retail","49,99"
01/14/2015,"Cooltek Karmides, behuizing Zwart, USB 3.0, Retail","45,99"
01/14/2015,"Cooltek U1 Window, behuizing Zilver, USB 3.0, Window Kit","79,90"
01/14/2015,"Cooltek U1 Window, behuizing Zwart, USB 3.0, Window Kit","76,90"
01/14/2015,"Cooltek U1, behuizing Zilver, USB 3.0","69,90"
01/14/2015,"Cooltek U1, behuizing Zwart, USB 3.0","69,90"
01/14/2015,"Cooltek U2 Window, behuizing Zilver, USB 3.0, Window Kit","96,90"
01/14/2015,"Cooltek U2 Window, behuizing Zwart, USB 3.0, Window Kit","97,90"
01/14/2015,"Cooltek U2, behuizing Zilver, USB 3.0","83,90"
01/14/2015,"Cooltek U2, behuizing Zwart, USB 3.0","84,90"
01/14/2015,"Cooltek U3 Window, behuizing Zilver, USB 3.0, Window Kit","86,90"
01/14/2015,"Cooltek U3 Window, behuizing Zwart, USB 3.0, Window Kit","86,90"
01/14/2015,"Cooltek U3, behuizing Zilver, USB 3.0","93,90"
01/14/2015,"Cooltek U3, behuizing Zwart, USB 3.0","98,90"
01/14/2015,"Cooltek UMX 1, behuizing Zilver, USB 3.0","124,90"
01/14/2015,"Cooltek UMX2 Window, behuizing Zilver, Window-kit","204,90"
01/14/2015,"Cooltek UMX2 Window, behuizing Zwart, Window-kit","199,90"
01/14/2015,"Cooltek UMX2, behuizing Zilver","207,90"
01/14/2015,"Cooltek UMX2, behuizing Zwart","189,90"
01/14/2015,"Cooltek V6, behuizing Zilver, USB 3.0","59,90"
01/14/2015,"Cooltek W1 Window, behuizing Zilver, USB 3.0, Window Kit","114,90"
01/14/2015,"Cooltek W1 Window, behuizing Zwart, USB 3.0, Window Kit","114,90"
01/14/2015,"Cooltek W1, behuizing Zilver, USB 3.0","99,90"
01/14/2015,"Cooltek W1, behuizing Zwart, USB 3.0","99,90"
01/14/2015,"Cooltek W2 Window, behuizing Zilver, USB 3.0, Window Kit","114,90"
01/14/2015,"Cooltek W2 Window, behuizing Zwart, USB 3.0, Window Kit","114,90"
01/14/2015,"Cooltek W2, behuizing Zilver, USB 3.0","109,90"
01/14/2015,"Cooltek W2, behuizing Zwart, USB 3.0","109,90"
01/14/2015,"Cooltek X1, behuizing Zwart, Retail","29,99"
01/14/2015,"Cooltek X2, behuizing Zwart","34,99"
01/14/2015,"Cooltek X3, behuizing Zwart, USB 3.0","29,99"
01/14/2015,"Corsair 100R Silent Edition, behuizing Zwart, USB 3.0, Fancontroller","59,90"
01/14/2015,"Corsair 100R, behuizing Zwart, USB 3.0, Window Kit","54,90"
01/14/2015,"Corsair Carbide 200R window, behuizing Zwart, USB 3.0, Window Kit","72,90"
01/14/2015,"Corsair Carbide 200R, behuizing Zwart, USB 3.0, Retail","56,90"
01/14/2015,"Corsair Carbide 300R, behuizing Zwart, USB 3.0, Retail","77,90"
01/14/2015,"Corsair Carbide 300R, behuizing Zwart, USB 3.0, Window Kit, Retail","87,90"
01/14/2015,"Corsair Carbide 330R Blackout Edition, behuizing Zwart","109,90"
01/14/2015,"Corsair Carbide 330R Titanium, behuizing Zwart, USB 3.0","99,90"
01/14/2015,"Corsair Carbide 400R, behuizing Zwart, USB 3.0, Retail","104,90"
01/14/2015,"Corsair Carbide 500R, behuizing Wit/Zwart, USB 3.0, Retail","118,90"
01/14/2015,"Corsair Carbide 500R, behuizing Zwart, USB 3.0, Retail","119,90"
01/14/2015,"Corsair Carbide Air 240, behuizing Wit","94,90"
01/14/2015,"Corsair Carbide Air 240, behuizing Zwart","94,90"
01/14/2015,"Corsair Carbide AIR 540, behuizing Wit","139,90"
01/14/2015,"Corsair Carbide AIR 540, behuizing Zilver, USB 3.0","149,90"
01/14/2015,"Corsair Carbide Air 540, behuizing Zwart, USB 3.0, Retail","134,90"
01/16/2015,"[u'AMD Athlon 5150, 1,6 GHz AM1 processor mPGA, ""Kabini"", boxed']","51,90"
01/16/2015,"[u'AMD Athlon\u2122 5350, 2,05 GHz AM1 processor ""Kabini"", boxed']","62,90"
01/16/2015,"[u'AMD Sempron 2650, 1,45 GHz AM1 processor mPGA, ""Kabini"", boxed']","34,99"
01/16/2015,"[u'AMD Sempron 3850, 1,3 GHz AM1 processor mPGA, ""Kabini"", boxed']","41,49"
01/16/2015,"[u'AMD FX-4300, 3,8 GHz (4,0 GHz Turbo Boost) AM3+ processor ""Vishera"", boxed']","77,90"
01/16/2015,"[u'AMD FX-4350, 4,2 GHz (4,3 GHz Turbo Boost) AM3+ processor ""Vishera""']","102,90"
01/16/2015,"[u'AMD FX-6300, 3,5 GHz (4,1 GHz Turbo Boost) AM3+ processor ""Vishera"", boxed']","102,90"
01/16/2015,"[u'AMD FX-6350, 3,9 GHz (4,2 GHz Turbo Boost) AM3+ processor ""Vishera"", boxed']","129,90"
01/16/2015,"[u'AMD FX-8320, 3,5 GHz (4,0 GHz Turbo Boost) AM3+ processor ""Vishera"", boxed']","147,90"
